id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
0;data_gathering;requests;1566392175.946605;-0.3359220027923584;https://www.dailymail.co.uk/home/search.html?offset=0&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=0&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;192596;200;True;
1;data_gathering;requests;1566392177.7794461;-0.20865201950073242;https://www.dailymail.co.uk/home/search.html?offset=50&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=50&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191620;200;True;
2;data_gathering;requests;1566392179.2186959;-0.1856091022491455;https://www.dailymail.co.uk/home/search.html?offset=100&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=100&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;192645;200;True;
3;data_gathering;requests;1566392180.601469;-0.3980739116668701;https://www.dailymail.co.uk/home/search.html?offset=150&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=150&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191988;200;True;
4;data_gathering;requests;1566392182.526877;-0.35458827018737793;https://www.dailymail.co.uk/home/search.html?offset=200&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=200&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;192063;200;True;
5;data_gathering;requests;1566392184.035352;-1.3491759300231934;https://www.dailymail.co.uk/home/search.html?offset=250&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=250&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;193564;200;True;
6;data_gathering;requests;1566392186.903417;-0.2843058109283447;https://www.dailymail.co.uk/home/search.html?offset=300&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=300&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;193079;200;True;
7;data_gathering;requests;1566392188.285905;-0.33742213249206543;https://www.dailymail.co.uk/home/search.html?offset=350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;193239;200;True;
8;data_gathering;requests;1566392189.936119;-0.20798802375793457;https://www.dailymail.co.uk/home/search.html?offset=400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;194464;200;True;
9;data_gathering;requests;1566392191.541863;-0.2307729721069336;https://www.dailymail.co.uk/home/search.html?offset=450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;192503;200;True;
10;data_gathering;requests;1566392192.944183;-0.2392568588256836;https://www.dailymail.co.uk/home/search.html?offset=500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;193479;200;True;
11;data_gathering;requests;1566392194.691051;-0.2608518600463867;https://www.dailymail.co.uk/home/search.html?offset=550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;192244;200;True;
12;data_gathering;requests;1566392196.361227;-0.3197150230407715;https://www.dailymail.co.uk/home/search.html?offset=600&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=600&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;195392;200;True;
13;data_gathering;requests;1566392197.869338;-0.2225170135498047;https://www.dailymail.co.uk/home/search.html?offset=650&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=650&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;193879;200;True;
14;data_gathering;requests;1566392199.6367629;-0.17415213584899902;https://www.dailymail.co.uk/home/search.html?offset=700&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=700&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;194762;200;True;
15;data_gathering;requests;1566392200.96101;-0.29531216621398926;https://www.dailymail.co.uk/home/search.html?offset=750&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=750&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;192312;200;True;
16;data_gathering;requests;1566392202.590008;-0.19483184814453125;https://www.dailymail.co.uk/home/search.html?offset=800&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=800&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191596;200;True;
17;data_gathering;requests;1566392203.852254;-0.23071908950805664;https://www.dailymail.co.uk/home/search.html?offset=850&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=850&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191724;200;True;
