id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
326;data_gathering;requests;1566422843.682796;-0.687873125076294;http://dr.dk/nyheder/indland/politiet-anholder-mand-raat-sexoverfald;https://www.dr.dk/nyheder/indland/politiet-anholder-mand-raat-sexoverfald;30484;200;True;
327;data_gathering;requests;1566422846.5306828;-0.7683062553405762;http://dr.dk/nyheder/indland/orkanen-kraever-sit-tredje-doedsoffer;https://www.dr.dk/nyheder/indland/orkanen-kraever-sit-tredje-doedsoffer;29399;200;True;
328;data_gathering;requests;1566422848.970134;-0.743908166885376;http://dr.dk/nyheder/indland/danmark-hjemsender-ikke-irakiske-flygtninge;https://www.dr.dk/nyheder/indland/danmark-hjemsender-ikke-irakiske-flygtninge;32972;200;True;
329;data_gathering;requests;1566422851.302141;-0.7079222202301025;http://dr.dk/nyheder/indland/skelet-i-tisvilde-kan-vaere-midaldrende-mand;https://www.dr.dk/nyheder/indland/skelet-i-tisvilde-kan-vaere-midaldrende-mand;30409;200;True;
330;data_gathering;requests;1566422854.430741;-0.8221158981323242;http://dr.dk/nyheder/politik/boedskov-der-laves-ikke-om-paa-asylreglerne;https://www.dr.dk/nyheder/politik/boedskov-der-laves-ikke-om-paa-asylreglerne;33613;200;True;
331;data_gathering;requests;1566422856.937237;-0.8704371452331543;http://dr.dk/nyheder/politik/regeringen-afviser-svensk-model-syriske-flygtninge;https://www.dr.dk/nyheder/politik/regeringen-afviser-svensk-model-syriske-flygtninge;32927;200;True;
332;data_gathering;requests;1566422859.919317;-0.8149261474609375;http://dr.dk/nyheder/politik/asylcentret-i-vollsmose-lukkes-foer-tid;https://www.dr.dk/nyheder/politik/asylcentret-i-vollsmose-lukkes-foer-tid;31594;200;True;
333;data_gathering;requests;1566422862.653662;-0.7606399059295654;http://dr.dk/nyheder/indland/terroranholdt-bliver-loesladt;https://www.dr.dk/nyheder/indland/terroranholdt-bliver-loesladt;27569;200;True;
334;data_gathering;requests;1566422865.441525;-0.8024680614471436;http://dr.dk/nyheder/indland/mange-asylsoegere-har-ventet-i-over-ti-aar;https://www.dr.dk/nyheder/indland/mange-asylsoegere-har-ventet-i-over-ti-aar;29514;200;True;
335;data_gathering;requests;1566422867.870729;-0.9489138126373291;http://dr.dk/nyheder/indland/oeget-asylpres-er-ikke-regeringens-skyld;https://www.dr.dk/nyheder/indland/oeget-asylpres-er-ikke-regeringens-skyld;31255;200;True;
336;data_gathering;requests;1566422871.124337;-0.7587471008300781;http://dr.dk/nyheder/politik/serbien-vil-stoppe-roma-stroem-mod-danmark;https://www.dr.dk/nyheder/politik/serbien-vil-stoppe-roma-stroem-mod-danmark;34207;200;True;
337;data_gathering;requests;1566422873.770815;-0.9739501476287842;http://dr.dk/nyheder/udland/amnesty-kritik-af-graekenland-skubber-flygtninge-tilbage-i-vandet;https://www.dr.dk/nyheder/udland/amnesty-kritik-af-graekenland-skubber-flygtninge-tilbage-i-vandet;50984;200;True;
338;data_gathering;requests;1566422935.557677;-0.20932984352111816;http://dr.dk/nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
339;data_gathering;requests;1566422936.269553;-0.0023610591888427734;http://dr.dk/nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114e15be0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
340;data_gathering;requests;1566422936.782358;-0.0033791065216064453;http://dr.dk/nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114e15f98>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
341;data_gathering;requests;1566422937.2885811;-0.0032939910888671875;http://dr.dk/nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114e15e48>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
342;data_gathering;requests;1566422937.80028;-0.002624034881591797;http://dr.dk/nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/indland/birthe-roenn-overrasket-over-manglende-asylkontrol (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114e15ba8>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
343;data_gathering;requests;1566422939.7929149;-0.8914103507995605;http://dr.dk/nyheder/indland/afviste-iranere-har-forladt-christiansborg;https://www.dr.dk/nyheder/indland/afviste-iranere-har-forladt-christiansborg;30244;200;True;
344;data_gathering;requests;1566422942.6542552;-0.8975377082824707;http://dr.dk/nyheder/indland/haervaerk-mod-integrationsministeriet;https://www.dr.dk/nyheder/indland/haervaerk-mod-integrationsministeriet;27730;200;True;
345;data_gathering;requests;1566422945.254293;-0.8849620819091797;http://dr.dk/nyheder/politik/valg/valg2011/df-foreslaar-flere-udlaendingestramninger;https://www.dr.dk/nyheder/politik/valg/valg2011/df-foreslaar-flere-udlaendingestramninger;32780;200;True;
346;data_gathering;requests;1566422947.9378932;-0.8257229328155518;http://dr.dk/nyheder/politik/df-justitsministeren-taler-problemerne-ned;https://www.dr.dk/nyheder/politik/df-justitsministeren-taler-problemerne-ned;35174;200;True;
347;data_gathering;requests;1566422950.918459;-0.8175580501556396;http://dr.dk/nyheder/politik/df-vil-sende-flygtninge-hjem;https://www.dr.dk/nyheder/politik/df-vil-sende-flygtninge-hjem;31533;200;True;
348;data_gathering;requests;1566422953.276333;-0.931298017501831;http://dr.dk/nyheder/politik/danmark-vil-ikke-have-asylansoegninger-paa-distancen;https://www.dr.dk/nyheder/politik/danmark-vil-ikke-have-asylansoegninger-paa-distancen;33638;200;True;
349;data_gathering;requests;1566422956.154481;-0.8559081554412842;http://dr.dk/nyheder/indland/41-anholdt-ved-protest-mod-udvisning;https://www.dr.dk/nyheder/indland/41-anholdt-ved-protest-mod-udvisning;28131;200;True;
350;data_gathering;requests;1566422958.92118;-0.7536060810089111;http://dr.dk/nyheder/indland/unge-udvises-efter-tvivlsom-alderstest;https://www.dr.dk/nyheder/indland/unge-udvises-efter-tvivlsom-alderstest;34806;200;True;
351;data_gathering;requests;1566422962.154727;-0.783790111541748;http://dr.dk/nyheder/politik/el-boedskov-maa-forklare-sig-om-udvisning-af-syge;https://www.dr.dk/nyheder/politik/el-boedskov-maa-forklare-sig-om-udvisning-af-syge;35941;200;True;
352;data_gathering;requests;1566422964.7131279;-0.754101037979126;http://dr.dk/nyheder/indland/efter-politiet-offentliggjorde-video-tre-maend-anholdt-groft-roeveri;https://www.dr.dk/nyheder/indland/efter-politiet-offentliggjorde-video-tre-maend-anholdt-groft-roeveri;30340;200;True;
353;data_gathering;requests;1566422967.604952;-0.8314518928527832;http://dr.dk/nyheder/udland/dom-underminerer-eus-asylsystem;https://www.dr.dk/nyheder/udland/dom-underminerer-eus-asylsystem;31674;200;True;
354;data_gathering;requests;1566422970.139436;-0.7547919750213623;http://dr.dk/nyheder/indland/kurdere-registreres-ikke-som-statsloese;https://www.dr.dk/nyheder/indland/kurdere-registreres-ikke-som-statsloese;31259;200;True;
355;data_gathering;requests;1566422972.8291142;-0.8296809196472168;http://dr.dk/nyheder/indland/kristne-kan-maaske-nemmere-faa-asyl;https://www.dr.dk/nyheder/indland/kristne-kan-maaske-nemmere-faa-asyl;33236;200;True;
356;data_gathering;requests;1566422975.5214279;-0.902886152267456;http://dr.dk/nyheder/politik/birthe-roenn-beskyldes-lyve;https://www.dr.dk/nyheder/politik/birthe-roenn-beskyldes-lyve;34053;200;True;
357;data_gathering;requests;1566422978.488111;-0.9896039962768555;http://dr.dk/nyheder/udland/illegale-invandrere-sultestrejker-i-graekenland;https://www.dr.dk/nyheder/udland/illegale-invandrere-sultestrejker-i-graekenland;28172;200;True;
358;data_gathering;requests;1566422981.132221;-1.1289689540863037;http://dr.dk/nyheder/indland/v-forstaar-politiets-spoergsmaal-til-asylboern;https://www.dr.dk/nyheder/indland/v-forstaar-politiets-spoergsmaal-til-asylboern;32001;200;True;
359;data_gathering;requests;1566422983.9718652;-1.0530250072479248;http://dr.dk/nyheder/politik/df-danmark-bliver-en-flygtningemagnet;https://www.dr.dk/nyheder/politik/df-danmark-bliver-en-flygtningemagnet;29525;200;True;
360;data_gathering;requests;1566422986.9219022;-81.55072379112244;http://dr.dk/nyheder/politik/regeringen-klar-til-laegge-asylbesparelser-i-graven;https://www.dr.dk/nyheder/politik/regeringen-klar-til-laegge-asylbesparelser-i-graven;31688;200;True;
361;data_gathering;requests;1566423070.27113;-0.04318094253540039;http://dr.dk/nyheder/indland/privat-klinik-behandler-illegale-indvandrere;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
362;data_gathering;requests;1566423070.824728;-0.8356590270996094;http://dr.dk/nyheder/indland/privat-klinik-behandler-illegale-indvandrere;https://www.dr.dk/nyheder/indland/privat-klinik-behandler-illegale-indvandrere;30873;200;True;
363;data_gathering;requests;1566423074.0523598;-0.7023282051086426;http://dr.dk/nyheder/indland/iranere-skal-ud-af-stefanskirken-tirsdag;https://www.dr.dk/nyheder/indland/iranere-skal-ud-af-stefanskirken-tirsdag;29365;200;True;
364;data_gathering;requests;1566423076.385762;-1.0126111507415771;http://dr.dk/nyheder/politik/europaraadet-danmark-har-problemer-med-racisme;https://www.dr.dk/nyheder/politik/europaraadet-danmark-har-problemer-med-racisme;30089;200;True;
365;data_gathering;requests;1566423079.868808;-0.9089689254760742;http://dr.dk/nyheder/udland/fakta-seks-buskapringer-i-norge-siden-1994;https://www.dr.dk/nyheder/udland/fakta-seks-buskapringer-i-norge-siden-1994;28635;200;True;
366;data_gathering;requests;1566423082.7692108;-0.8865442276000977;http://dr.dk/nyheder/udland/lampedusa-dykkere-finder-yderligere-83-druknede-asylsoegere;https://www.dr.dk/nyheder/udland/lampedusa-dykkere-finder-yderligere-83-druknede-asylsoegere;30694;200;True;
367;data_gathering;requests;1566423085.618888;-0.7890770435333252;http://dr.dk/nyheder/indland/dom-flygtningboern-skal-ikke-straffes-falske-pas;https://www.dr.dk/nyheder/indland/dom-flygtningboern-skal-ikke-straffes-falske-pas;30265;200;True;
368;data_gathering;requests;1566423087.935591;-0.829719066619873;http://dr.dk/nyheder/udland/oproer-i-graesk-asyllejr-over-daarlige-forhold;https://www.dr.dk/nyheder/udland/oproer-i-graesk-asyllejr-over-daarlige-forhold;29374;200;True;
369;data_gathering;requests;1566423091.235817;-0.9089131355285645;http://dr.dk/nyheder/udland/australierne-skal-stemme-til-september;https://www.dr.dk/nyheder/udland/australierne-skal-stemme-til-september;29792;200;True;
370;data_gathering;requests;1566423094.3462021;-0.8758268356323242;http://dr.dk/nyheder/udland/fn-graeske-flygtningeforhold-umenneskelige;https://www.dr.dk/nyheder/udland/fn-graeske-flygtningeforhold-umenneskelige;32392;200;True;
371;data_gathering;requests;1566423097.238989;-0.9608347415924072;http://dr.dk/nyheder/indland/politiopgaver-boer-privatiseres;https://www.dr.dk/nyheder/indland/politiopgaver-boer-privatiseres;32342;200;True;
372;data_gathering;requests;1566423100.6966379;-0.8788580894470215;http://dr.dk/nyheder/indland/markant-flere-faar-asyl-i-danmark;https://www.dr.dk/nyheder/indland/markant-flere-faar-asyl-i-danmark;30765;200;True;
373;data_gathering;requests;1566423103.702485;-79.46456789970398;http://dr.dk/nyheder/politik/roenn-gav-ophold-til-irakere-fra-brorsons;https://www.dr.dk/nyheder/politik/roenn-gav-ophold-til-irakere-fra-brorsons;31040;200;True;
374;data_gathering;requests;1566423184.928245;-0.05762505531311035;http://dr.dk/nyheder/indland/myndigheder-har-fejlregistreret-statsloese-kurdere;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
375;data_gathering;requests;1566423185.491034;-0.8299269676208496;http://dr.dk/nyheder/indland/myndigheder-har-fejlregistreret-statsloese-kurdere;https://www.dr.dk/nyheder/indland/myndigheder-har-fejlregistreret-statsloese-kurdere;32517;200;True;
376;data_gathering;requests;1566423188.528301;-0.9238169193267822;http://dr.dk/nyheder/udland/optoejer-rammer-norske-asylcentre;https://www.dr.dk/nyheder/udland/optoejer-rammer-norske-asylcentre;28951;200;True;
377;data_gathering;requests;1566423191.095309;-0.8706340789794922;http://dr.dk/nyheder/indland/seks-maend-er-faengslet-handel-med-kokain;https://www.dr.dk/nyheder/indland/seks-maend-er-faengslet-handel-med-kokain;27429;200;True;
378;data_gathering;requests;1566423194.011737;-1.0736267566680908;http://dr.dk/nyheder/indland/tvangsudsendelser-til-syrien-fortsat-i-bero;https://www.dr.dk/nyheder/indland/tvangsudsendelser-til-syrien-fortsat-i-bero;27576;200;True;
379;data_gathering;requests;1566423196.9600918;-0.7606573104858398;http://dr.dk/nyheder/politik/flere-udlaendinge-henter-familien-til-danmark;https://www.dr.dk/nyheder/politik/flere-udlaendinge-henter-familien-til-danmark;29494;200;True;
380;data_gathering;requests;1566423199.795466;-0.8941299915313721;http://dr.dk/nyheder/udland/ny-fejl-afsloeret-under-buskapring-i-norge;https://www.dr.dk/nyheder/udland/ny-fejl-afsloeret-under-buskapring-i-norge;32037;200;True;
381;data_gathering;requests;1566423202.481962;-0.7677431106567383;http://dr.dk/nyheder/regionale/hovedstadsomraadet/politikere-savner-svar-fra-minister;https://www.dr.dk/nyheder/regionale/hovedstadsomraadet/politikere-savner-svar-fra-minister;32497;200;True;
382;data_gathering;requests;1566423205.512079;-0.9181158542633057;http://dr.dk/nyheder/politik/svaerere-faa-opholdstilladelse;https://www.dr.dk/nyheder/politik/svaerere-faa-opholdstilladelse;31224;200;True;
383;data_gathering;requests;1566423208.045603;-0.8408310413360596;http://dr.dk/nyheder/indland/flygtninge-sendt-paa-vandrerhjem;https://www.dr.dk/nyheder/indland/flygtninge-sendt-paa-vandrerhjem;30487;200;True;
384;data_gathering;requests;1566423211.378601;-70.03374671936035;http://dr.dk/nyheder/udland/moede-i-berlin-merkel-sonderede-koalition-med-de-groenne;https://www.dr.dk/nyheder/udland/moede-i-berlin-merkel-sonderede-koalition-med-de-groenne;32756;200;True;
385;data_gathering;requests;1566423283.076051;-0.042170047760009766;http://dr.dk/nyheder/politik/kritik-af-racisme-laegger-pres-paa-regeringen;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
386;data_gathering;requests;1566423283.629168;-0.8745298385620117;http://dr.dk/nyheder/politik/kritik-af-racisme-laegger-pres-paa-regeringen;https://www.dr.dk/nyheder/politik/kritik-af-racisme-laegger-pres-paa-regeringen;35197;200;True;
387;data_gathering;requests;1566423286.894988;-0.8453409671783447;http://dr.dk/nyheder/indland/minister-vender-rundt-i-sag-om-asylboern;https://www.dr.dk/nyheder/indland/minister-vender-rundt-i-sag-om-asylboern;32233;200;True;
388;data_gathering;requests;1566423289.8381922;-0.7551438808441162;http://dr.dk/nyheder/politik/stoejberg-asylcenter-i-hoersholm-er-en-magtdemonstration;https://www.dr.dk/nyheder/politik/stoejberg-asylcenter-i-hoersholm-er-en-magtdemonstration;32688;200;True;
389;data_gathering;requests;1566423292.936342;-0.9025778770446777;http://dr.dk/nyheder/indland/udlaending-bag-knap-hver-fjerde-indbrud;https://www.dr.dk/nyheder/indland/udlaending-bag-knap-hver-fjerde-indbrud;27973;200;True;
390;data_gathering;requests;1566423296.3481421;-0.9003558158874512;http://dr.dk/nyheder/udland/1600-immigranter-smidt-ud-af-graekenland;https://www.dr.dk/nyheder/udland/1600-immigranter-smidt-ud-af-graekenland;30644;200;True;
391;data_gathering;requests;1566423298.786226;-1.0223441123962402;http://dr.dk/nyheder/indland/dom-i-sagen-om-asylbureauet;https://www.dr.dk/nyheder/indland/dom-i-sagen-om-asylbureauet;29309;200;True;
392;data_gathering;requests;1566423301.6767402;-0.6949927806854248;http://dr.dk/nyheder/politik/df-i-dialog-med-regeringen-om-irakiske-asylsogere;https://www.dr.dk/nyheder/politik/df-i-dialog-med-regeringen-om-irakiske-asylsogere;31204;200;True;
393;data_gathering;requests;1566423304.513234;-0.7224869728088379;http://dr.dk/nyheder/udland/antallet-af-folk-paa-flugt-er-det-hoejeste-i-18-aar;https://www.dr.dk/nyheder/udland/antallet-af-folk-paa-flugt-er-det-hoejeste-i-18-aar;32471;200;True;
394;data_gathering;requests;1566423307.5217779;-0.8890020847320557;http://dr.dk/nyheder/politik/enhedslisten-boernene-skal-ud-af-asylcentrene;https://www.dr.dk/nyheder/politik/enhedslisten-boernene-skal-ud-af-asylcentrene;30418;200;True;
395;data_gathering;requests;1566423310.13887;-1.303976058959961;http://dr.dk/nyheder/politik/jelved-kritik-af-danmark-er-berettiget;https://www.dr.dk/nyheder/politik/jelved-kritik-af-danmark-er-berettiget;33244;200;True;
396;data_gathering;requests;1566423313.163116;-0.6795029640197754;http://dr.dk/nyheder/indland/irakiske-tolke-kraever-flere-penge-af-danmark;https://www.dr.dk/nyheder/indland/irakiske-tolke-kraever-flere-penge-af-danmark;33073;200;True;
